Suburb,BuildingArea,Latitude,Longitude,Price_USD
Brighton East,131.0,-37.9143,145.0238,750000.0
Brighton East,34.0,-37.9308,145.0316,660000.0
Brighton East,203.0,-37.931,145.0163,1440000.0
Brighton East,121.0,-37.9062,145.0173,975750.0
Brighton East,238.0,-37.9175,145.0116,1436250.0
Brighton East,212.0,-37.9075,145.0248,1237500.0
Brighton East,177.0,-37.9187,145.0071,1147500.0
Brighton East,93.0,-37.9172,145.0072,678750.0
Brighton East,151.0,-37.9057,145.0166,1016250.0
Brighton East,145.0,-37.9268,145.0094,1383750.0
Brighton East,228.0,-37.91,145.0113,1282500.0
Brighton East,222.0,-37.9196,145.0205,975000.0
Brighton East,286.0,-37.9292,145.0236,1650000.0
Brighton East,225.0,-37.9186,145.0175,1612500.0
Brighton East,60.0,-37.9159,145.019,510750.0
Brighton East,250.0,-37.9182,145.0231,982500.0
Brighton East,57.0,-37.9164,145.0228,255000.0
Brighton East,66.0,-37.9207,145.0079,519000.0
Brighton East,4.0,-37.9078,145.0222,1025250.0
Brighton East,101.0,-37.9125,145.0114,677250.0
Brighton East,117.0,-37.9179,145.0127,1359750.0
Brighton East,288.0,-37.9291,145.0283,1241250.0
Brighton East,193.0,-37.9124,145.0132,922500.0
Brighton East,150.0,-37.9027,145.0225,1041750.0
Brighton East,130.0,-37.9266,145.0088,1732500.0
Brighton East,131.0,-37.9055,145.0173,760500.0
Brunswick,108.0,-37.7676,144.9665,769500.0
Brunswick,93.0,-37.7713,144.9643,1351875.0
Brunswick,209.0,-37.7624,144.9671,1125000.0
Brunswick,287.0,-37.7637,144.9662,1672500.0
Brunswick,66.0,-37.7695,144.9528,307500.0
Brunswick,40.0,-37.762,144.9647,204375.0
Brunswick,100.0,-37.7575,144.9647,510000.0
Brunswick,61.0,-37.7608,144.968,300000.0
Brunswick,96.0,-37.7661,144.9691,712500.0
Brunswick,90.0,-37.7742,144.9542,634125.0
Brunswick,78.0,-37.7588,144.9646,453750.0
Brunswick,61.0,-37.7643,144.9638,333750.0
Brunswick,85.0,-37.7601,144.9581,494625.0
Brunswick,75.0,-37.777,144.9703,450000.0
Brunswick,139.0,-37.7611,144.9677,836250.0
Brunswick,91.0,-37.7701,144.9633,843750.0
Brunswick,97.0,-37.7622,144.9586,641250.0
Brunswick,140.0,-37.7581,144.9514,705000.0
Brunswick,88.0,-37.7723,144.9643,562500.0
Brunswick,108.0,-37.757,144.9697,792000.0
Brunswick,152.0,-37.7697,144.9649,660000.0
Brunswick,126.0,-37.7619,144.959,916875.0
Brunswick,110.0,-37.7636,144.9559,716250.0
Brunswick,65.0,-37.758,144.9667,440250.0
Brunswick,121.0,-37.7704,144.9695,795000.0
Brunswick,93.0,-37.7676,144.9659,667500.0
Brunswick,100.0,-37.7617,144.9642,513750.0
Brunswick,162.0,-37.756,144.9587,732000.0
Brunswick,112.0,-37.7703,144.9533,480750.0
Brunswick,87.0,-37.7611,144.966,577500.0
Brunswick,51.0,-37.7597,144.9548,209625.0
Brunswick,180.0,-37.7769,144.9691,1350000.0
Brunswick,151.0,-37.7728,144.9639,1012500.0
Brunswick,156.0,-37.7722,144.9681,990000.0
Brunswick,130.0,-37.7597,144.9545,618750.0
Brunswick,100.0,-37.7746,144.9697,945750.0
Brunswick,105.0,-37.7642,144.969,783750.0
Brunswick,85.0,-37.773,144.9624,783000.0
Brunswick,126.0,-37.7776,144.963,787500.0
Brunswick,152.0,-37.7788,144.9688,1268625.0
Brunswick,108.0,-37.7572,144.9687,806250.0
Brunswick,80.0,-37.7634,144.9616,375750.0
Brunswick,141.0,-37.7702,144.9672,1237500.0
Brunswick,57.0,-37.7778,144.9594,450750.0
Brunswick,86.0,-37.762,144.9547,761250.0
Brunswick,114.0,-37.7661,144.9614,468750.0
Brunswick,195.0,-37.7763,144.9597,1275000.0
Brunswick,57.0,-37.7597,144.9655,326250.0
Brunswick,88.0,-37.7704,144.9504,645000.0
Brunswick,66.0,-37.7598,144.9655,368250.0
Brunswick,89.0,-37.7626,144.9535,738750.0
Brunswick,162.0,-37.7602,144.9543,937500.0
Brunswick,112.0,-37.7703,144.9533,480750.0
Brunswick,104.0,-37.7563,144.96,645000.0
Brunswick,68.0,-37.7646,144.9586,528750.0
Brunswick,117.0,-37.7603,144.9573,660000.0
Brunswick,105.0,-37.7625,144.9653,565500.0
Brunswick,74.0,-37.7703,144.9533,442500.0
Brunswick,66.0,-37.7775,144.9607,431250.0
Brunswick,150.0,-37.7621,144.9595,1132500.0
Brunswick,87.0,-37.7744,144.9498,600750.0
Brunswick,45.0,-37.7766,144.9574,277500.0
Brunswick,104.0,-37.7634,144.9593,877500.0
Brunswick,129.0,-37.7737,144.965,1342500.0
Brunswick,118.0,-37.7776,144.9691,480000.0
Brunswick,207.0,-37.7725,144.964,1406250.0
Brunswick,111.0,-37.7611,144.9622,528750.0
Brunswick,127.0,-37.7621,144.9506,912750.0
Brunswick,119.0,-37.7649,144.9641,765000.0
Brunswick,132.0,-37.7741,144.9703,1005000.0
Brunswick,214.0,-37.7554,144.9544,1057500.0
Brunswick,126.0,-37.7738,144.9695,1162500.0
Brunswick,89.0,-37.7706,144.9608,444375.0
Brunswick,54.0,-37.7775,144.9607,277500.0
Brunswick,120.0,-37.759,144.9597,573750.0
Brunswick,82.0,-37.7643,144.9584,579000.0
Brunswick,130.0,-37.7719,144.9661,907500.0
Brunswick,199.0,-37.7745,144.9523,1316250.0
Brunswick,103.0,-37.775,144.9536,708750.0
Brunswick,157.0,-37.7656,144.9562,566250.0
Brunswick West,69.0,-37.768,144.9408,391125.0
Brunswick West,119.0,-37.7564,144.9422,892500.0
Brunswick West,60.0,-37.7665,144.9425,353250.0
Brunswick West,42.0,-37.7586,144.9452,198750.0
Brunswick West,93.0,-37.7659,144.9494,716250.0
Brunswick West,85.0,-37.7607,144.9393,285000.0
Brunswick West,37.0,-37.7763,144.947,225000.0
Brunswick West,95.0,-37.7589,144.9368,607500.0
Brunswick West,119.0,-37.763,144.9439,594750.0
Brunswick West,64.0,-37.7528,144.9368,300000.0
Brunswick West,70.0,-37.7582,144.94,300375.0
Brunswick West,155.0,-37.7519,144.9324,598125.0
Brunswick West,135.0,-37.7618,144.9497,975000.0
Brunswick West,101.0,-37.764,144.9428,997500.0
Brunswick West,287.0,-37.7634,144.9403,903750.0
Brunswick West,62.0,-37.7676,144.9394,285000.0
Brunswick West,168.0,-37.7728,144.9478,821250.0
Brunswick West,82.0,-37.772,144.9406,510000.0
Brunswick West,87.0,-37.7619,144.9412,533250.0
Brunswick West,75.0,-37.7595,144.9436,375000.0
Brunswick West,62.0,-37.7688,144.9421,288750.0
Brunswick West,43.0,-37.7661,144.9422,240000.0
Brunswick West,42.0,-37.7748,144.9483,247500.0
Brunswick West,193.0,-37.7576,144.9348,900000.0
Brunswick West,66.0,-37.7741,144.9449,402750.0
Brunswick West,141.0,-37.7525,144.9321,682500.0
Brunswick West,45.0,-37.7675,144.939,213750.0
Brunswick West,165.0,-37.7575,144.9402,691125.0
Brunswick West,116.0,-37.7715,144.9426,986250.0
Brunswick West,65.0,-37.7606,144.9443,277500.0
Brunswick West,109.0,-37.7659,144.9487,551250.0
Brunswick West,148.0,-37.7628,144.9459,750000.0
Brunswick West,45.0,-37.7586,144.9433,189000.0
Brunswick West,184.0,-37.7764,144.9479,1275000.0
Brunswick West,98.0,-37.7604,144.9488,615000.0
Brunswick West,65.0,-37.7686,144.9421,277500.0
Brunswick West,65.0,-37.7543,144.9385,363000.0
Brunswick West,123.0,-37.7652,144.9454,611250.0
Brunswick West,169.0,-37.7747,144.9474,862500.0
Brunswick West,84.0,-37.7647,144.9412,372750.0
Brunswick West,62.0,-37.7577,144.9354,330000.0
Brunswick West,115.0,-37.7552,144.9458,612000.0
Brunswick West,150.0,-37.7538,144.944,727500.0
Bulleen,140.0,-37.7599,145.0849,638250.0
Bulleen,180.0,-37.7608,145.0862,975000.0
Bulleen,214.0,-37.7657,145.0957,926250.0
Bulleen,197.0,-37.7695,145.0869,977250.0
Bulleen,190.0,-37.7683,145.0959,660000.0
Bulleen,226.0,-37.7813,145.102,731250.0
Bulleen,180.0,-37.7689,145.099,742500.0
Bulleen,159.0,-37.7724,145.1033,918750.0
Bulleen,165.0,-37.7733,145.0901,678750.0
Bulleen,225.0,-37.7679,145.0958,813750.0
Bulleen,100.0,-37.7792,145.0903,590250.0
Bulleen,96.0,-37.7711,145.0928,806250.0
Bulleen,245.0,-37.765,145.0933,976500.0
Bulleen,212.0,-37.7689,145.0895,750000.0
Bulleen,300.0,-37.7791,145.086,975000.0
Bulleen,175.0,-37.7674,145.0988,742500.0
Bulleen,212.0,-37.7743,145.0863,825000.0
Bulleen,140.0,-37.7679,145.0978,677250.0
Burwood,253.0,-37.848,145.098,1192500.0
Burwood,111.0,-37.8538,145.127,1417500.0
Burwood,130.0,-37.8516,145.1056,766875.0
Burwood,145.0,-37.854,145.1195,1316250.0
Burwood,136.0,-37.8489,145.1093,975000.0
Burwood,111.0,-37.8525,145.1198,870000.0
Burwood,229.0,-37.842,145.102,1500000.0
Burwood,103.0,-37.8544,145.1114,592500.0
Burwood,174.0,-37.8494,145.1291,1261500.0
Burwood,115.0,-37.8561,145.0962,468750.0
Burwood,120.0,-37.8509,145.1119,487500.0
Burwood,210.0,-37.8528,145.1129,795000.0
Burwood,210.0,-37.8599,145.1101,941250.0
Burwood,92.0,-37.8454,145.0971,474750.0
Burwood,82.0,-37.8444,145.1054,1012500.0
Burwood,112.0,-37.8542,145.1138,427500.0
Burwood,126.0,-37.8521,145.1187,558750.0
Burwood,92.0,-37.8505,145.1065,559500.0
Burwood,120.0,-37.8445,145.1011,1155000.0
Burwood,212.0,-37.8597,145.1084,952500.0
Burwood,176.0,-37.8459,145.1041,675000.0
Burwood,220.0,-37.8593,145.1101,937500.0
Burwood,182.0,-37.8552,145.1292,1057500.0
Burwood,150.0,-37.8507,145.109,600000.0
Burwood,106.0,-37.8554,145.1089,526500.0
Camberwell,87.0,-37.8459,145.088,546750.0
Camberwell,189.0,-37.8365,145.0802,1237500.0
Camberwell,68.0,-37.8347,145.057,461250.0
Camberwell,164.0,-37.8457,145.0611,1490250.0
Camberwell,86.0,-37.8357,145.0697,512250.0
Camberwell,154.0,-37.8431,145.0962,1267500.0
Camberwell,56.0,-37.8493,145.0877,322500.0
Camberwell,131.0,-37.8426,145.0943,1743750.0
Camberwell,77.0,-37.8479,145.0958,326250.0
Camberwell,105.0,-37.8459,145.0644,1500000.0
Camberwell,115.0,-37.8367,145.0934,976500.0
Camberwell,160.0,-37.8436,145.0581,1216500.0
Camberwell,77.0,-37.8255,145.0592,376500.0
Camberwell,77.0,-37.8479,145.0958,326250.0
Camberwell,89.0,-37.8255,145.0592,443250.0
Camberwell,133.0,-37.8482,145.0949,1335000.0
Camberwell,225.0,-37.841,145.0824,1687500.0
Camberwell,95.0,-37.8465,145.0743,671250.0
Camberwell,213.0,-37.8349,145.0758,1350000.0
Camberwell,88.0,-37.8438,145.066,675000.0
Camberwell,76.0,-37.8491,145.086,397500.0
Camberwell,163.0,-37.8405,145.0903,1671000.0
Camberwell,102.0,-37.8448,145.071,1201875.0
Camberwell,130.0,-37.8454,145.0707,1632750.0
Camberwell,164.0,-37.8379,145.0849,1578750.0
Camberwell,160.0,-37.8362,145.064,1218750.0
Camberwell,81.0,-37.8355,145.0633,500250.0
Camberwell,75.0,-37.8434,145.081,525000.0
Camberwell,282.0,-37.8437,145.069,1593750.0
Camberwell,210.0,-37.8458,145.0611,1522500.0
Canterbury,130.0,-37.8265,145.072,1190625.0
Canterbury,83.0,-37.8264,145.0824,622500.0
Canterbury,148.0,-37.8264,145.0741,1650000.0
Canterbury,104.0,-37.8326,145.081,978750.0
Canterbury,140.0,-37.8233,145.0769,696000.0
Canterbury,92.0,-37.8205,145.0828,541500.0
Canterbury,207.0,-37.827,145.0737,1230000.0
Canterbury,197.0,-37.826,145.0729,1260000.0
Canterbury,216.0,-37.8206,145.0785,1387500.0
Carlton North,130.0,-37.7893,144.9696,1068750.0
Carlton North,163.0,-37.7808,144.9736,1631250.0
Carlton North,104.0,-37.7852,144.9719,600000.0
Carlton North,148.0,-37.7879,144.9736,1537500.0
Carlton North,162.0,-37.7804,144.9748,1462500.0
Carlton North,56.0,-37.7798,144.9707,327750.0
Carlton North,86.0,-37.7813,144.9773,390000.0
Carlton North,76.0,-37.7902,144.97,427500.0
Carnegie,96.0,-37.897,145.0623,615000.0
Carnegie,104.0,-37.8911,145.0539,596250.0
Carnegie,61.0,-37.897,145.0593,450000.0
Carnegie,166.0,-37.8876,145.0502,971250.0
Carnegie,69.0,-37.8912,145.0644,382500.0
Carnegie,48.0,-37.8965,145.0618,259500.0
Carnegie,113.0,-37.8972,145.0642,645000.0
Carnegie,100.0,-37.8863,145.066,579000.0
Carnegie,204.0,-37.8934,145.0633,1129500.0
Carnegie,107.0,-37.8972,145.0642,506250.0
Carnegie,67.0,-37.8893,145.0589,393750.0
Carnegie,50.0,-37.8858,145.0632,217500.0
Carnegie,70.0,-37.9032,145.0555,270000.0
Carnegie,115.0,-37.8973,145.053,725625.0
Carnegie,33.0,-37.8888,145.0533,247500.0
Carnegie,40.0,-37.8945,145.0648,1200000.0
Carnegie,130.0,-37.8974,145.0539,756000.0
Carnegie,170.0,-37.8977,145.0493,877500.0
Carnegie,237.0,-37.8931,145.0479,1372500.0
Carnegie,34.0,-37.8982,145.0625,187500.0
Carnegie,170.0,-37.8982,145.0488,697500.0
Carnegie,56.0,-37.8881,145.0558,348750.0
Carnegie,133.0,-37.8925,145.0541,1162500.0
Carnegie,96.0,-37.892,145.0482,530250.0
Carnegie,86.0,-37.9,145.0548,603000.0
Carnegie,201.0,-37.9037,145.0588,1125750.0
Carnegie,223.0,-37.8933,145.0546,727500.0
Carnegie,102.0,-37.8856,145.0599,613125.0
Carnegie,200.0,-37.8955,145.0515,1087500.0
Carnegie,106.0,-37.8886,145.052,641250.0
Carnegie,90.0,-37.8973,145.0625,506250.0
Carnegie,71.0,-37.89,145.0559,441000.0
Carnegie,73.0,-37.8897,145.0524,341250.0
Carnegie,250.0,-37.8974,145.0622,690000.0
Carnegie,82.0,-37.8873,145.0559,492000.0
Carnegie,110.0,-37.8864,145.0561,697500.0
Carnegie,64.0,-37.8889,145.048,311250.0
Carnegie,80.0,-37.8978,145.062,487500.0
Carnegie,182.0,-37.8953,145.0567,1020000.0
Carnegie,53.0,-37.8894,145.0508,262500.0
Carnegie,166.0,-37.9023,145.0568,1072500.0
Carnegie,167.0,-37.8871,145.052,1117500.0
Carnegie,120.0,-37.8993,145.0528,843750.0
Carnegie,72.0,-37.8843,145.0531,303750.0
Carnegie,221.0,-37.8916,145.0543,1241250.0
Carnegie,116.0,-37.8889,145.0495,606000.0
Carnegie,68.0,-37.8959,145.0639,277500.0
Carnegie,270.0,-37.8975,145.0478,1410000.0
Carnegie,67.0,-37.8973,145.0596,438750.0
Carnegie,72.0,-37.8999,145.0575,337500.0
Carnegie,135.0,-37.8978,145.0624,645000.0
Carnegie,70.0,-37.8956,145.0613,453750.0
Carnegie,275.0,-37.8869,145.0628,1138500.0
Carnegie,98.0,-37.8946,145.0588,474375.0
Carnegie,60.0,-37.8986,145.0567,326250.0
Carnegie,75.0,-37.8936,145.056,351187.5
Carnegie,130.0,-37.9007,145.047,1287000.0
Carnegie,48.0,-37.8887,145.048,273750.0
Caulfield,100.0,-37.8865,145.0302,541875.0
Caulfield,78.0,-37.8852,145.024,412500.0
Caulfield,155.0,-37.8864,145.0242,98250.0
Caulfield North,68.0,-37.8607,145.0116,435000.0
Caulfield North,237.0,-37.8694,145.0296,1503750.0
Caulfield North,56.0,-37.861,145.0136,315000.0
Caulfield North,43.0,-37.8744,145.0371,217500.0
Caulfield North,139.0,-37.868,145.0269,1050000.0
Caulfield North,63.0,-37.8647,145.0232,337500.0
Caulfield North,82.0,-37.8686,145.0239,402000.0
Caulfield North,67.0,-37.8609,145.0126,412500.0
Caulfield North,215.0,-37.8698,145.0325,1627500.0
Caulfield South,144.0,-37.8896,145.0307,1183125.0
Caulfield South,121.0,-37.8874,145.019,1095000.0
Caulfield South,44.0,-37.8961,145.0132,206625.0
Caulfield South,114.0,-37.895,145.022,798750.0
Caulfield South,165.0,-37.8887,145.0318,772500.0
Caulfield South,99.0,-37.8958,145.0215,918750.0
Caulfield South,120.0,-37.8893,145.0161,1087500.0
Caulfield South,256.0,-37.8993,145.0254,1330875.0
Caulfield South,80.0,-37.8974,145.0294,394125.0
Caulfield South,85.0,-37.8995,145.0241,618750.0
Caulfield South,272.0,-37.8901,145.0224,946500.0
Caulfield South,117.0,-37.8928,145.0149,1005000.0
Caulfield South,135.0,-37.9027,145.0322,900000.0
Caulfield South,85.0,-37.8887,145.0207,750750.0
Caulfield South,123.0,-37.8893,145.0196,997500.0
Caulfield South,215.0,-37.9012,145.035,1177500.0
Caulfield South,205.0,-37.8894,145.0145,1437000.0
Chadstone,158.0,-37.8801,145.1051,667500.0
Chadstone,94.0,-37.8738,145.1054,525000.0
Chadstone,143.0,-37.8796,145.1044,648750.0
Chadstone,160.0,-37.8805,145.105,781875.0
Chadstone,97.0,-37.8792,145.0948,751500.0
Chadstone,101.0,-37.8859,145.0934,487500.0
Chadstone,182.0,-37.8742,145.105,723750.0
Chadstone,88.0,-37.8812,145.105,975750.0
Chadstone,164.0,-37.8738,145.1095,1061625.0
Chadstone,277.0,-37.8845,145.1027,945000.0
Chadstone,105.0,-37.8838,145.102,750000.0
Chadstone,111.0,-37.8824,145.1042,633750.0
Chadstone,137.0,-37.8781,145.0955,660750.0
Clifton Hill,85.0,-37.7934,144.9922,585000.0
Clifton Hill,98.0,-37.7899,144.9984,795000.0
Clifton Hill,116.0,-37.7934,144.9923,697500.0
Clifton Hill,85.0,-37.7928,144.9987,806250.0
Clifton Hill,84.0,-37.7927,144.9981,828750.0
Clifton Hill,97.0,-37.7919,144.9884,906750.0
Clifton Hill,96.0,-37.7918,144.997,1076250.0
Clifton Hill,99.0,-37.7912,144.9967,967500.0
Clifton Hill,50.0,-37.7875,145.0049,371250.0
Clifton Hill,135.0,-37.7921,144.9898,1027500.0
Clifton Hill,107.0,-37.7892,144.9999,1087500.0
Clifton Hill,136.0,-37.7937,144.9983,664125.0
Clifton Hill,119.0,-37.7946,144.9989,618750.0
Clifton Hill,169.0,-37.7885,144.9994,1129500.0
Clifton Hill,118.0,-37.7921,144.9858,1020000.0
Coburg,93.0,-37.735,144.9589,637500.0
Coburg,110.0,-37.7427,144.952,588000.0
Coburg,108.0,-37.7391,144.9812,510000.0
Coburg,176.0,-37.7546,144.9713,605250.0
Coburg,123.0,-37.7382,144.973,506250.0
Coburg,140.0,-37.7493,144.9559,901500.0
Coburg,180.0,-37.7549,144.9611,1027500.0
Coburg,110.0,-37.744,144.9501,750000.0
Coburg,164.0,-37.7555,144.9658,108750.0
Coburg,109.0,-37.7416,144.9582,645000.0
Coburg,101.0,-37.7508,144.9608,714750.0
Coburg,93.0,-37.7429,144.952,551250.0
Coburg,125.0,-37.735,144.9581,710250.0
Coburg,74.0,-37.7405,144.9644,375000.0
Coburg,62.0,-37.7527,144.9522,349500.0
Coburg,164.0,-37.7546,144.9713,555000.0
Coburg,130.0,-37.7561,144.9718,609000.0
Coburg,124.0,-37.7561,144.9716,574500.0
Coburg,118.0,-37.7561,144.9715,618750.0
Coburg,300.0,-37.7359,144.9711,848250.0
Coburg,178.0,-37.7478,144.9583,798000.0
Coburg,125.0,-37.7544,144.9764,907500.0
Coburg,80.0,-37.7405,144.9644,325500.0
Coburg,107.0,-37.7422,144.9606,489750.0
Coburg,109.0,-37.7403,144.9491,480000.0
Coburg,127.0,-37.7379,144.9623,847500.0
Coburg,110.0,-37.7517,144.963,572250.0
Coburg,94.0,-37.7484,144.9521,677250.0
Coburg,117.0,-37.75,144.9695,750000.0
Coburg,125.0,-37.7525,144.948,648750.0
Coburg,96.0,-37.7367,144.9701,363750.0
Coburg,156.0,-37.7464,144.959,958500.0
Coburg,109.0,-37.7458,144.9751,442500.0
Coburg,146.0,-37.7501,144.962,852000.0
Coburg,95.0,-37.7516,144.9623,476250.0
Coburg,189.0,-37.7432,144.9481,1050000.0
Coburg,230.0,-37.7471,144.9579,945000.0
Coburg,98.0,-37.734,144.9603,630750.0
Coburg,73.0,-37.7435,144.9563,403125.0
Coburg,100.0,-37.7379,144.9617,448500.0
Coburg,180.0,-37.7481,144.9663,840000.0
Coburg,100.0,-37.735,144.9558,652500.0
Coburg,72.0,-37.7448,144.9478,510000.0
Coburg,131.0,-37.7459,144.9773,618750.0
Coburg,131.0,-37.7539,144.9612,543750.0
Coburg,249.0,-37.7537,144.9766,937500.0
Coburg,89.0,-37.7505,144.9725,756000.0
Coburg,142.0,-37.7537,144.9532,742500.0
Coburg,72.0,-37.752,144.954,338250.0
Coburg,149.0,-37.7404,144.9559,476250.0
Coburg,112.0,-37.7408,144.9558,768750.0
Coburg,102.0,-37.7406,144.9555,525000.0
Coburg,80.0,-37.7382,144.9563,847500.0
Coburg,95.0,-37.736,144.9665,450000.0
Coburg,205.0,-37.7456,144.9469,862500.0
Coburg,70.0,-37.7474,144.9608,386250.0
Coburg,69.0,-37.747,144.9515,354000.0
Coburg,107.0,-37.7445,144.9471,675750.0
Coburg,13.0,-37.7519,144.9721,453750.0
Coburg,140.0,-37.7454,144.9487,515250.0
Coburg,203.0,-37.748,144.9602,731250.0
Coburg,130.0,-37.7493,144.978,1027500.0
Coburg,92.0,-37.74,144.9516,525000.0
Coburg,131.0,-37.7461,144.9584,607500.0
Coburg,147.0,-37.7369,144.9637,628500.0
Coburg,164.0,-37.7531,144.9504,862500.0
Coburg,160.0,-37.7432,144.9768,698250.0
Coburg,62.0,-37.7463,144.9635,180750.0
Coburg,114.0,-37.7493,144.97,735750.0
Coburg,86.0,-37.7367,144.9701,427500.0
Coburg,70.0,-37.7424,144.961,375000.0
Coburg North,98.0,-37.7305,144.9803,491250.0
Coburg North,120.0,-37.7297,144.9645,473250.0
Coburg North,105.0,-37.7295,144.9641,450000.0
Coburg North,120.0,-37.7308,144.9832,536250.0
Coburg North,115.0,-37.7283,144.969,648000.0
Coburg North,108.0,-37.7201,144.9696,525000.0
Coburg North,86.0,-37.721,144.9527,443250.0
Coburg North,145.0,-37.7205,144.9659,645000.0
Coburg North,116.0,-37.723,144.96,573750.0
Coburg North,138.0,-37.7307,144.9826,468750.0
Coburg North,90.0,-37.732,144.9832,558750.0
Coburg North,258.0,-37.7266,144.9823,787500.0
Coburg North,107.0,-37.7297,144.9654,701250.0
Coburg North,96.0,-37.7215,144.9533,585000.0
Coburg North,129.0,-37.7305,144.9605,530250.0
Coburg North,231.0,-37.7308,144.9836,712500.0
Coburg North,134.0,-37.734,144.9728,645000.0
Coburg North,37.0,-37.7302,144.9816,879000.0
Coburg North,95.0,-37.7351,144.9833,487500.0
Coburg North,131.0,-37.7242,144.9612,594000.0
Coburg North,105.0,-37.7236,144.9576,540000.0
Coburg North,129.0,-37.7307,144.9704,727500.0
Collingwood,70.0,-37.7974,144.9915,667500.0
Collingwood,129.0,-37.8042,144.9845,945000.0
Collingwood,151.0,-37.8083,144.9908,843750.0
Collingwood,97.0,-37.8035,144.985,682500.0
Collingwood,53.0,-37.802,144.9848,339000.0
Collingwood,65.0,-37.809,144.9911,279000.0
Collingwood,190.0,-37.8032,144.9842,994500.0
Collingwood,153.0,-37.8042,144.9845,922500.0
Collingwood,80.0,-37.7953,144.9882,641250.0
Collingwood,49.0,-37.796,144.9911,342750.0
Collingwood,82.0,-37.7961,144.9873,673125.0
Collingwood,112.0,-37.7985,144.9883,948750.0
Collingwood,104.0,-37.7948,144.9875,806250.0
Collingwood,44.0,-37.796,144.9911,274500.0
Collingwood,107.0,-37.7964,144.9923,735750.0
Collingwood,92.0,-37.8035,144.985,512250.0
Collingwood,86.0,-37.7962,144.9887,750000.0
Collingwood,82.0,-37.7961,144.9874,665625.0
Collingwood,88.0,-37.7954,144.9868,535125.0
Collingwood,159.0,-37.8042,144.9845,1125000.0
Collingwood,60.0,-37.8046,144.984,504000.0
Collingwood,91.0,-37.8026,144.9848,600000.0
Collingwood,2.0,-37.8046,144.9858,1233750.0
Collingwood,114.0,-37.8035,144.985,645000.0
Doncaster,115.0,-37.7912,145.1248,1087500.0
Doncaster,138.0,-37.7827,145.1358,1047000.0
Doncaster,173.0,-37.781,145.1036,843750.0
Doncaster,119.0,-37.7862,145.1235,525000.0
Doncaster,176.0,-37.794,145.1178,864000.0
Doncaster,218.0,-37.7869,145.1183,1401000.0
Doncaster,194.0,-37.7815,145.1279,787500.0
Doncaster,135.0,-37.7929,145.1338,682500.0
Doncaster,143.0,-37.7772,145.1157,1387500.0
Doncaster,185.0,-37.7912,145.1127,918750.0
Doncaster,155.0,-37.778,145.1173,987000.0
