Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Price_USD
Ashburton,1/1 Nairn St,3,h,1518000.0,S,Jellis,10/09/2016,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara City Council,-37.8675,145.0668,Southern Metropolitan,3052.0,1138500.0
Ashburton,9 Gona Ct,3,h,1710000.0,S,hockingstuart,10/12/2016,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara City Council,-37.8695,145.084,Southern Metropolitan,3052.0,1282500.0
Ashburton,45 Yuile St,3,h,1655000.0,S,Jellis,10/12/2016,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara City Council,-37.8599,145.0815,Southern Metropolitan,3052.0,1241250.0
Ashburton,47 Yuile St,4,h,1550000.0,VB,Marshall,12/11/2016,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara City Council,-37.86,145.0817,Southern Metropolitan,3052.0,1162500.0
Ashburton,18 Glen Rd,3,h,1665000.0,S,Jellis,15/10/2016,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara City Council,-37.8737,145.0695,Southern Metropolitan,3052.0,1248750.0
Ashburton,3 Mustang Ct,3,h,1500000.0,VB,Jellis,22/08/2016,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,Boroondara City Council,-37.8653,145.0897,Southern Metropolitan,3052.0,1125000.0
Ashburton,63 Dent St,4,h,1800000.0,S,Jellis,25/02/2017,11.0,3147.0,4.0,2.0,4.0,749.0,206.0,1950.0,Boroondara City Council,-37.8669,145.077,Southern Metropolitan,3052.0,1350000.0
Ashburton,4 Vears Rd,3,h,1830000.0,S,Jellis,25/02/2017,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,Boroondara City Council,-37.8619,145.0879,Southern Metropolitan,3052.0,1372500.0
Ashburton,14 Lucerne St,3,h,1415000.0,S,Buxton,27/06/2016,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,Boroondara City Council,-37.8703,145.0774,Southern Metropolitan,3052.0,1061250.0
Ashburton,5 Pitt St,2,h,1440000.0,PI,Jellis,27/06/2016,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,Boroondara City Council,-37.872,145.0692,Southern Metropolitan,3052.0,1080000.0
Ashburton,19 Poulter St,3,h,1650000.0,S,Marshall,28/08/2016,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,Boroondara City Council,-37.8636,145.0903,Southern Metropolitan,3052.0,1237500.0
Ashwood,1/53 Winbirra Pde,4,h,1200000.0,SP,Purplebricks,4/03/2017,12.2,3147.0,4.0,3.0,2.0,372.0,201.0,2016.0,Monash City Council,-37.8716,145.0999,Southern Metropolitan,2894.0,900000.0
Ashwood,18 Montrose St,2,h,1075000.0,VB,Jellis,4/06/2016,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,Monash City Council,-37.8694,145.0944,Southern Metropolitan,2894.0,806250.0
Ashwood,4 Scenic Dr,4,h,1500000.0,S,Fletchers,6/08/2016,12.2,3147.0,2.0,2.0,2.0,621.0,203.0,2000.0,Monash City Council,-37.8647,145.1023,Southern Metropolitan,2894.0,1125000.0
Ashwood,1/136 High Street Rd,3,h,761000.0,PI,Fletchers,7/11/2016,12.2,3147.0,3.0,2.0,4.0,400.0,94.0,1950.0,Monash City Council,-37.8675,145.106,Southern Metropolitan,2894.0,570750.0
Ashwood,95 Huntingdale Rd,4,h,1100000.0,VB,Tim,10/12/2016,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,Monash City Council,-37.8621,145.1126,Southern Metropolitan,2894.0,825000.0
Ashwood,58 Ashwood Dr,3,h,1631000.0,S,Jellis,15/10/2016,12.2,3147.0,3.0,2.0,3.0,782.0,215.0,1950.0,Monash City Council,-37.8621,145.1021,Southern Metropolitan,2894.0,1223250.0
Ashwood,17 Parkhill Dr,4,h,1240000.0,S,Tim,19/11/2016,12.2,3147.0,4.0,2.0,2.0,766.0,192.0,1950.0,Monash City Council,-37.8629,145.1097,Southern Metropolitan,2894.0,930000.0
Ashwood,4 Teck St,2,h,1110000.0,S,Fletchers,24/09/2016,12.2,3147.0,2.0,1.0,1.0,586.0,86.0,1950.0,Monash City Council,-37.8683,145.1082,Southern Metropolitan,2894.0,832500.0
Ashwood,14 Ashwood Dr,3,h,1305000.0,S,Jellis,25/02/2017,12.2,3147.0,3.0,1.0,1.0,760.0,120.0,1960.0,Monash City Council,-37.858,145.1038,Southern Metropolitan,2894.0,978750.0
Ashwood,1/2 Condah Ct,3,h,855000.0,S,Noel,25/02/2017,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,Monash City Council,-37.87,145.1103,Southern Metropolitan,2894.0,641250.0
Ashwood,4 Newbury Ct,3,h,1200000.0,VB,Buxton,28/05/2016,12.2,3147.0,3.0,2.0,2.0,839.0,198.0,1970.0,Monash City Council,-37.8614,145.1098,Southern Metropolitan,2894.0,900000.0
Avondale Heights,8 Norma Ct,3,h,850000.0,S,Moonee,3/09/2016,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley City Council,-37.7677,144.8674,Western Metropolitan,4502.0,637500.0
Avondale Heights,9 Rogerson St,3,h,750000.0,SP,Moonee,3/09/2016,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,Moonee Valley City Council,-37.7634,144.8611,Western Metropolitan,4502.0,562500.0
Avondale Heights,68 Thompson St,3,h,680000.0,S,Nelson,6/08/2016,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley City Council,-37.7591,144.8542,Western Metropolitan,4502.0,510000.0
Avondale Heights,97 Military Rd,3,h,627500.0,SP,Moonee,8/10/2016,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley City Council,-37.7632,144.8622,Western Metropolitan,4502.0,470625.0
Avondale Heights,9 Willow Dr,3,h,850000.0,S,Moonee,18/03/2017,10.5,3034.0,3.0,1.0,2.0,766.0,149.0,,Moonee Valley City Council,-37.7522,144.8518,Western Metropolitan,4502.0,637500.0
Avondale Heights,8 Herbert St,3,h,705000.0,S,Nelson,22/05/2016,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley City Council,-37.7691,144.8575,Western Metropolitan,4502.0,528750.0
Avondale Heights,20 Westminster Dr,3,h,892500.0,S,Nelson,22/05/2016,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley City Council,-37.7642,144.8603,Western Metropolitan,4502.0,669375.0
Avondale Heights,1/24 Bordeaux St,2,h,522500.0,S,Nelson,24/09/2016,10.5,3034.0,2.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley City Council,-37.756,144.8641,Western Metropolitan,4502.0,391875.0
Avondale Heights,72 Military Rd,4,h,680000.0,PI,Nelson,24/09/2016,10.5,3034.0,4.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley City Council,-37.7649,144.8633,Western Metropolitan,4502.0,510000.0
Avondale Heights,2 Drake Ct,3,h,875000.0,S,Edward,25/02/2017,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley City Council,-37.765,144.8578,Western Metropolitan,4502.0,656250.0
Avondale Heights,109 North Rd,4,h,762000.0,S,Nelson,26/07/2016,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley City Council,-37.7573,144.8534,Western Metropolitan,4502.0,571500.0
Avondale Heights,10 Skewes St,3,h,805000.0,S,Nelson,27/11/2016,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley City Council,-37.7607,144.8581,Western Metropolitan,4502.0,603750.0
Avondale Heights,43 Skewes St,3,h,634000.0,S,Nelson,28/05/2016,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley City Council,-37.7584,144.8568,Western Metropolitan,4502.0,475500.0
Balaclava,18 Linton St,4,h,1819000.0,S,Gary,3/09/2016,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip City Council,-37.8668,144.9928,Southern Metropolitan,2952.0,1364250.0
Balaclava,6 Blenheim St,3,h,1193000.0,S,McGrath,18/06/2016,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip City Council,-37.8663,144.9948,Southern Metropolitan,2952.0,894750.0
Balaclava,1/17 Albion St,2,h,981000.0,S,Buxton,25/02/2017,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip City Council,-37.874,144.9933,Southern Metropolitan,2952.0,735750.0
Balaclava,10 Grosvenor St,3,h,1690000.0,S,McGrath,25/02/2017,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip City Council,-37.872,144.9909,Southern Metropolitan,2952.0,1267500.0
Balwyn,36 Narrak Rd,4,h,1800000.0,VB,Marshall,3/09/2016,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara City Council,-37.811,145.0958,Southern Metropolitan,5682.0,1350000.0
Balwyn,142 Balwyn Rd,2,h,1850000.0,VB,Fletchers,6/08/2016,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara City Council,-37.8074,145.0826,Southern Metropolitan,5682.0,1387500.0
Balwyn,4/3 King St,3,h,700000.0,VB,Marshall,7/05/2016,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara City Council,-37.8065,145.065,Southern Metropolitan,5682.0,525000.0
Balwyn,3/18 Weir St,2,h,500000.0,S,Marshall,7/05/2016,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,Boroondara City Council,-37.8162,145.0841,Southern Metropolitan,5682.0,375000.0
Balwyn,13 Naroo St,4,h,1800000.0,PI,Jellis,8/10/2016,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara City Council,-37.8032,145.0693,Southern Metropolitan,5682.0,1350000.0
Balwyn,1/18 Belmore Rd,3,h,905000.0,S,Kay,10/12/2016,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,Boroondara City Council,-37.8013,145.0652,Southern Metropolitan,5682.0,678750.0
Balwyn,165 Balwyn Rd,4,h,1900000.0,S,Mandy,27/11/2016,9.7,3103.0,4.0,2.0,1.0,665.0,155.0,1940.0,Boroondara City Council,-37.8057,145.0825,Southern Metropolitan,5682.0,1425000.0
Balwyn,47 Naroo St,3,h,1750000.0,VB,Jellis,27/11/2016,9.7,3103.0,3.0,2.0,3.0,613.0,193.0,1943.0,Boroondara City Council,-37.8056,145.0688,Southern Metropolitan,5682.0,1312500.0
Balwyn,321a Union Rd,3,h,1500000.0,SP,Noel,28/08/2016,9.7,3103.0,3.0,2.0,2.0,404.0,190.0,2011.0,Boroondara City Council,-37.8075,145.1011,Southern Metropolitan,5682.0,1125000.0
Balwyn,33 Power St,4,h,1700000.0,VB,Marshall,30/07/2016,9.7,3103.0,3.0,1.0,1.0,672.0,115.0,1935.0,Boroondara City Council,-37.8099,145.0792,Southern Metropolitan,5682.0,1275000.0
Balwyn North,153 Doncaster Rd,3,h,1500000.0,PI,Jellis,3/09/2016,9.2,3104.0,3.0,2.0,1.0,778.0,154.0,1950.0,Boroondara City Council,-37.7939,145.0789,Southern Metropolitan,7809.0,1125000.0
Balwyn North,25 Bolinda Rd,4,h,1905000.0,S,Noel,3/12/2016,9.2,3104.0,4.0,2.0,2.0,647.0,185.0,1955.0,Boroondara City Council,-37.7917,145.0868,Southern Metropolitan,7809.0,1428750.0
Balwyn North,30 Hood St,4,h,1900000.0,VB,Fletchers,3/12/2016,9.2,3104.0,4.0,2.0,2.0,642.0,215.0,1955.0,Boroondara City Council,-37.7988,145.0726,Southern Metropolitan,7809.0,1425000.0
Balwyn North,43 Sweyn St,3,h,1265000.0,S,hockingstuart,3/12/2016,9.2,3104.0,3.0,2.0,1.0,347.0,160.0,2011.0,Boroondara City Council,-37.7947,145.1035,Southern Metropolitan,7809.0,948750.0
Balwyn North,14 Kawarren St,4,h,1750000.0,S,Kay,4/03/2017,9.2,3104.0,4.0,2.0,2.0,673.0,185.0,1960.0,Boroondara City Council,-37.7856,145.0918,Southern Metropolitan,7809.0,1312500.0
Balwyn North,88 Longview Rd,3,h,1450000.0,VB,Jellis,4/03/2017,9.2,3104.0,3.0,1.0,2.0,665.0,124.0,1950.0,Boroondara City Council,-37.7862,145.0781,Southern Metropolitan,7809.0,1087500.0
Balwyn North,41 Helston St,4,h,1800000.0,VB,Fletchers/One,10/12/2016,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,Boroondara City Council,-37.7841,145.0953,Southern Metropolitan,7809.0,1350000.0
Balwyn North,1 Bolinda Rd,3,h,1700000.0,VB,Fletchers,13/08/2016,9.2,3104.0,3.0,2.0,3.0,763.0,168.0,1960.0,Boroondara City Council,-37.7935,145.0865,Southern Metropolitan,7809.0,1275000.0
Balwyn North,56a Clifton St,3,h,1230000.0,S,Noel,14/05/2016,9.2,3104.0,3.0,3.0,1.0,310.0,188.0,2012.0,Boroondara City Council,-37.7949,145.1014,Southern Metropolitan,7809.0,922500.0
Balwyn North,14 Dumblane St,5,h,1750000.0,PI,RW,15/10/2016,9.2,3104.0,5.0,2.0,2.0,710.0,170.0,1955.0,Boroondara City Council,-37.7907,145.0916,Southern Metropolitan,7809.0,1312500.0
Balwyn North,42 Maud St,3,h,1480000.0,PI,Jellis,15/10/2016,9.2,3104.0,3.0,1.0,4.0,605.0,116.0,1950.0,Boroondara City Council,-37.7951,145.0696,Southern Metropolitan,7809.0,1110000.0
Balwyn North,54 Sutton St,3,h,1818000.0,S,Fletchers,15/10/2016,9.2,3104.0,3.0,1.0,1.0,722.0,90.0,1930.0,Boroondara City Council,-37.7956,145.0829,Southern Metropolitan,7809.0,1363500.0
Balwyn North,12 Clifton St,4,h,1720000.0,PI,Marshall,18/03/2017,9.2,3104.0,4.0,3.0,2.0,869.0,170.0,1950.0,Boroondara City Council,-37.8002,145.0999,Southern Metropolitan,7809.0,1290000.0
Balwyn North,9 Seattle St,4,h,1675000.0,S,Fletchers,18/03/2017,9.2,3104.0,4.0,2.0,2.0,667.0,201.0,1974.0,Boroondara City Council,-37.7835,145.0883,Southern Metropolitan,7809.0,1256250.0
Balwyn North,3/1 Corhampton Rd,2,h,685000.0,SP,Jellis,22/05/2016,9.2,3104.0,2.0,1.0,1.0,177.0,85.0,1975.0,Boroondara City Council,-37.7935,145.0679,Southern Metropolitan,7809.0,513750.0
Balwyn North,85a Woodville St,3,h,1335000.0,S,Fletchers,22/05/2016,9.2,3104.0,3.0,2.0,2.0,368.0,177.0,2009.0,Boroondara City Council,-37.7846,145.0935,Southern Metropolitan,7809.0,1001250.0
Balwyn North,41 Helston St,4,h,1900000.0,VB,One,22/08/2016,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,Boroondara City Council,-37.7841,145.0953,Southern Metropolitan,7809.0,1425000.0
Balwyn North,19 Hedderwick St,4,h,1250000.0,VB,Marshall,25/02/2017,9.2,3104.0,4.0,2.0,2.0,644.0,153.0,1950.0,Boroondara City Council,-37.7997,145.0993,Southern Metropolitan,7809.0,937500.0
Balwyn North,430 Balwyn Rd,5,h,1875000.0,PI,Fletchers,27/06/2016,9.2,3104.0,5.0,3.0,2.0,842.0,200.0,1961.0,Boroondara City Council,-37.7854,145.0869,Southern Metropolitan,7809.0,1406250.0
Balwyn North,43 Helston St,4,h,1530000.0,PI,hockingstuart,27/06/2016,9.2,3104.0,4.0,2.0,2.0,701.0,198.0,1960.0,Boroondara City Council,-37.7839,145.0954,Southern Metropolitan,7809.0,1147500.0
Balwyn North,16 Nevada St,4,h,1700000.0,VB,Jellis,27/06/2016,9.2,3104.0,3.0,2.0,5.0,754.0,175.0,1960.0,Boroondara City Council,-37.786,145.0886,Southern Metropolitan,7809.0,1275000.0
Balwyn North,11 Milfay Ct,3,h,1651000.0,S,Nelson,27/11/2016,9.2,3104.0,3.0,1.0,2.0,657.0,151.0,1960.0,Boroondara City Council,-37.7895,145.0985,Southern Metropolitan,7809.0,1238250.0
Balwyn North,123 Winfield Rd,5,h,1560000.0,S,RT,27/11/2016,9.2,3104.0,5.0,2.0,3.0,845.0,199.0,1980.0,Boroondara City Council,-37.7898,145.1021,Southern Metropolitan,7809.0,1170000.0
Balwyn North,15 Ellendale St,3,h,1038000.0,S,Christopher,28/05/2016,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,Boroondara City Council,-37.7893,145.092,Southern Metropolitan,7809.0,778500.0
Balwyn North,15 Maughan Pde,5,h,1660000.0,PI,hockingstuart,28/05/2016,9.2,3104.0,4.0,3.0,2.0,737.0,193.0,1950.0,Boroondara City Council,-37.7975,145.0961,Southern Metropolitan,7809.0,1245000.0
Balwyn North,24 Willis St,3,h,1770000.0,PI,Fletchers,28/08/2016,9.2,3104.0,3.0,2.0,1.0,720.0,147.0,1955.0,Boroondara City Council,-37.7938,145.0838,Southern Metropolitan,7809.0,1327500.0
Bentleigh,11 Rogers Rd,3,h,1425000.0,S,Buxton,3/12/2016,13.0,3204.0,3.0,2.0,2.0,613.0,143.0,1960.0,Glen Eira City Council,-37.9311,145.0428,Southern Metropolitan,6795.0,1068750.0
Bentleigh,11A Mortimore St,3,h,1222500.0,S,Ray,4/02/2016,13.0,3204.0,3.0,2.0,2.0,299.0,181.0,2000.0,Glen Eira City Council,-37.9272,145.0406,Southern Metropolitan,6795.0,916875.0
Bentleigh,13 Somers St,3,h,1317500.0,S,Buxton,4/06/2016,13.0,3204.0,3.0,1.0,1.0,576.0,127.0,1945.0,Glen Eira City Council,-37.9149,145.0254,Southern Metropolitan,6795.0,988125.0
Bentleigh,156 Patterson Rd,3,h,1110000.0,S,Buxton,6/08/2016,13.0,3204.0,3.0,1.0,2.0,692.0,164.0,1940.0,Glen Eira City Council,-37.9263,145.04,Southern Metropolitan,6795.0,832500.0
Bentleigh,39 Luckins Rd,4,h,1300000.0,PI,Buxton,7/11/2016,13.0,3204.0,4.0,2.0,2.0,697.0,194.0,1940.0,Glen Eira City Council,-37.9318,145.0474,Southern Metropolitan,6795.0,975000.0
Bentleigh,592 Centre Rd,3,h,1125000.0,S,hockingstuart,8/10/2016,13.0,3204.0,3.0,1.0,2.0,584.0,116.0,1948.0,Glen Eira City Council,-37.9199,145.0477,Southern Metropolitan,6795.0,843750.0
Bentleigh,74 Fromer St,4,h,1328000.0,S,hockingstuart,10/09/2016,13.0,3204.0,3.0,2.0,2.0,610.0,112.0,1940.0,Glen Eira City Council,-37.9291,145.0472,Southern Metropolitan,6795.0,996000.0
Bentleigh,4 Gordon St,3,h,1340000.0,S,hockingstuart,10/09/2016,13.0,3204.0,3.0,2.0,1.0,526.0,135.0,1910.0,Glen Eira City Council,-37.9279,145.031,Southern Metropolitan,6795.0,1005000.0
Bentleigh,182 Patterson Rd,3,h,1275000.0,S,Buxton,10/09/2016,13.0,3204.0,3.0,1.0,4.0,758.0,138.0,1960.0,Glen Eira City Council,-37.9267,145.043,Southern Metropolitan,6795.0,956250.0
Bentleigh,1/30 Daley St,2,h,855000.0,SP,Marshall,10/12/2016,13.0,3204.0,2.0,1.0,1.0,296.0,103.0,1940.0,Glen Eira City Council,-37.9243,145.0376,Southern Metropolitan,6795.0,641250.0
Bentleigh,11 Wheatley Rd,4,h,1860000.0,PI,McGrath,12/11/2016,13.0,3204.0,4.0,2.0,3.0,855.0,197.0,1930.0,Glen Eira City Council,-37.9163,145.0324,Southern Metropolitan,6795.0,1395000.0
Bentleigh,6 Atkinson St,3,h,1293000.0,S,Buxton,15/10/2016,13.0,3204.0,3.0,1.0,1.0,632.0,108.0,1950.0,Glen Eira City Council,-37.9282,145.0367,Southern Metropolitan,6795.0,969750.0
Bentleigh,4 Daley St,3,h,1370000.0,S,hockingstuart,16/07/2016,13.0,3204.0,3.0,1.0,2.0,624.0,143.0,1950.0,Glen Eira City Council,-37.9256,145.0374,Southern Metropolitan,6795.0,1027500.0
Bentleigh,64 Tucker Rd,3,h,1095000.0,S,Buxton,17/09/2016,13.0,3204.0,3.0,2.0,1.0,581.0,170.0,1965.0,Glen Eira City Council,-37.9286,145.0495,Southern Metropolitan,6795.0,821250.0
Bentleigh,5 Luckins Rd,3,h,1165000.0,PI,Buxton,18/06/2016,13.0,3204.0,3.0,1.0,2.0,694.0,125.0,1950.0,Glen Eira City Council,-37.9315,145.0445,Southern Metropolitan,6795.0,873750.0
Bentleigh,81 Fromer St,4,h,1430000.0,S,hockingstuart,22/08/2016,13.0,3204.0,4.0,2.0,2.0,611.0,168.0,1970.0,Glen Eira City Council,-37.9289,145.0481,Southern Metropolitan,6795.0,1072500.0
Bentleigh,13 Horsley St,2,h,910000.0,S,Buxton,22/08/2016,13.0,3204.0,2.0,1.0,2.0,274.0,96.0,1970.0,Glen Eira City Council,-37.9178,145.0413,Southern Metropolitan,6795.0,682500.0
Bentleigh,21 Bruce St,3,h,1535000.0,S,Buxton,28/08/2016,13.0,3204.0,2.0,2.0,2.0,572.0,150.0,1930.0,Glen Eira City Council,-37.9148,145.0404,Southern Metropolitan,6795.0,1151250.0
Bentleigh,72 Daley St,4,h,1281000.0,S,hockingstuart,28/08/2016,13.0,3204.0,3.0,1.0,5.0,594.0,150.0,1940.0,Glen Eira City Council,-37.9206,145.0383,Southern Metropolitan,6795.0,960750.0
Bentleigh,22 Hutchinson St,5,h,1385000.0,S,Buxton,28/08/2016,13.0,3204.0,5.0,2.0,2.0,664.0,178.0,1950.0,Glen Eira City Council,-37.9241,145.048,Southern Metropolitan,6795.0,1038750.0
Bentleigh East,30 Veronica St,2,h,825000.0,S,Buxton,3/09/2016,13.9,3165.0,2.0,2.0,1.0,176.0,125.0,2008.0,Glen Eira City Council,-37.9237,145.0763,Southern Metropolitan,10969.0,618750.0
Bentleigh East,19 Denver St,5,h,1275000.0,SP,Buxton,3/12/2016,13.9,3165.0,5.0,2.0,2.0,683.0,190.0,1960.0,Glen Eira City Council,-37.9333,145.0602,Southern Metropolitan,10969.0,956250.0
Bentleigh East,24 Brooks St,4,h,1220000.0,S,Hodges,4/06/2016,13.9,3165.0,3.0,2.0,2.0,585.0,178.0,1950.0,Glen Eira City Council,-37.9167,145.0771,Southern Metropolitan,10969.0,915000.0
Bentleigh East,13 Claronga St,3,h,885000.0,S,C21,4/06/2016,13.9,3165.0,3.0,1.0,2.0,565.0,110.0,1950.0,Glen Eira City Council,-37.9262,145.0808,Southern Metropolitan,10969.0,663750.0
Bentleigh East,24 Barrani St,3,h,1215000.0,S,Woodards,7/05/2016,13.9,3165.0,3.0,2.0,3.0,730.0,110.0,1970.0,Glen Eira City Council,-37.9119,145.0705,Southern Metropolitan,10969.0,911250.0
Bentleigh East,71 Bignell Rd,4,h,1200000.0,S,hockingstuart,7/05/2016,13.9,3165.0,4.0,2.0,2.0,619.0,191.0,1960.0,Glen Eira City Council,-37.9358,145.0688,Southern Metropolitan,10969.0,900000.0
Bentleigh East,96 Brady Rd,3,h,1050000.0,S,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,2.0,627.0,140.0,1950.0,Glen Eira City Council,-37.9284,145.0668,Southern Metropolitan,10969.0,787500.0
Bentleigh East,25 Connie St,5,h,950000.0,VB,Woodards,7/05/2016,13.9,3165.0,5.0,2.0,4.0,618.0,146.0,1950.0,Glen Eira City Council,-37.9209,145.0757,Southern Metropolitan,10969.0,712500.0
Bentleigh East,3/32 Elizabeth St,2,h,689000.0,S,hockingstuart,7/05/2016,13.9,3165.0,2.0,1.0,1.0,169.0,87.0,,Glen Eira City Council,-37.9232,145.0537,Southern Metropolitan,10969.0,516750.0
Bentleigh East,38 Northam Rd,3,h,1338000.0,S,Buxton,7/05/2016,13.9,3165.0,3.0,2.0,2.0,610.0,177.0,1970.0,Glen Eira City Council,-37.9231,145.066,Southern Metropolitan,10969.0,1003500.0
Bentleigh East,3 Veronica St,3,h,1390000.0,S,Buxton,7/05/2016,13.9,3165.0,4.0,2.0,2.0,590.0,118.0,1960.0,Glen Eira City Council,-37.9256,145.0757,Southern Metropolitan,10969.0,1042500.0
Bentleigh East,4 Tambet St,3,h,1100000.0,SP,Buxton,8/10/2016,13.9,3165.0,3.0,1.0,2.0,578.0,163.0,1955.0,Glen Eira City Council,-37.9186,145.0709,Southern Metropolitan,10969.0,825000.0
Bentleigh East,21 Wards Gr,4,h,1206000.0,S,Hodges,8/10/2016,13.9,3165.0,4.0,1.0,1.0,636.0,138.0,1940.0,Glen Eira City Council,-37.925,145.0612,Southern Metropolitan,10969.0,904500.0
Bentleigh East,87 Parkmore Rd,4,h,1415000.0,S,Buxton,10/09/2016,13.9,3165.0,4.0,2.0,2.0,604.0,177.0,1970.0,Glen Eira City Council,-37.9153,145.0707,Southern Metropolitan,10969.0,1061250.0
Bentleigh East,41 Bradford St,3,h,845000.0,S,Ray,12/11/2016,13.9,3165.0,3.0,2.0,2.0,295.0,145.0,1998.0,Glen Eira City Council,-37.9239,145.0781,Southern Metropolitan,10969.0,633750.0
Bentleigh East,1/112 Tambet St,2,h,742500.0,S,Woodards,12/11/2016,13.9,3165.0,2.0,1.0,1.0,300.0,135.0,1960.0,Glen Eira City Council,-37.9099,145.0726,Southern Metropolitan,10969.0,556875.0
Bentleigh East,25 Thornton St,3,h,920000.0,PI,Buxton,12/11/2016,13.9,3165.0,3.0,2.0,2.0,578.0,120.0,1950.0,Glen Eira City Council,-37.9303,145.0805,Southern Metropolitan,10969.0,690000.0
Bentleigh East,33 Schulz St,4,h,1010000.0,S,Ray,13/08/2016,13.9,3165.0,4.0,1.0,2.0,658.0,112.0,,Glen Eira City Council,-37.9343,145.0607,Southern Metropolitan,10969.0,757500.0
Bentleigh East,12 Tambet St,2,h,702000.0,PI,Buxton,13/08/2016,13.9,3165.0,2.0,1.0,1.0,591.0,102.0,1960.0,Glen Eira City Council,-37.9179,145.071,Southern Metropolitan,10969.0,526500.0
Bentleigh East,23 Yarraburn Cl,4,h,1100000.0,S,Hodges,14/05/2016,13.9,3165.0,4.0,2.0,1.0,274.0,190.0,2004.0,Glen Eira City Council,-37.9257,145.0735,Southern Metropolitan,10969.0,825000.0
Bentleigh East,12 Barrani St,3,h,1050000.0,S,Woodards,16/04/2016,13.9,3165.0,3.0,1.0,4.0,726.0,131.0,1950.0,Glen Eira City Council,-37.9117,145.0695,Southern Metropolitan,10969.0,787500.0
Bentleigh East,21 Highview Rd,2,h,722000.0,S,Buxton,16/04/2016,13.9,3165.0,2.0,2.0,1.0,201.0,79.0,2005.0,Glen Eira City Council,-37.9293,145.0657,Southern Metropolitan,10969.0,541500.0
Bentleigh East,18 Normanby Rd,3,h,930000.0,SP,Buxton,16/04/2016,13.9,3165.0,3.0,1.0,2.0,588.0,133.0,1960.0,Glen Eira City Council,-37.9286,145.069,Southern Metropolitan,10969.0,697500.0
Bentleigh East,93 Tudor St,3,h,921000.0,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,1.0,291.0,119.0,2000.0,Glen Eira City Council,-37.919,145.0829,Southern Metropolitan,10969.0,690750.0
Bentleigh East,23 York St,4,h,1035000.0,PI,First,16/04/2016,13.9,3165.0,3.0,1.0,2.0,610.0,160.0,1950.0,Glen Eira City Council,-37.9193,145.0691,Southern Metropolitan,10969.0,776250.0
Bentleigh East,7 England St,4,h,1352000.0,S,hockingstuart,16/07/2016,13.9,3165.0,4.0,2.0,2.0,618.0,196.0,1950.0,Glen Eira City Council,-37.9252,145.0562,Southern Metropolitan,10969.0,1014000.0
